dataset,model,condition,target,preprocessing_policy,padding_policy,padding_required,pretraining_overlap,source_fidelity,contract_version,demographic_fields,seed,n_subjects,n_measurements,mae,rmse,bias,error_std,r2,pearson,calibration_slope,calibration_intercept,mae_ci_low,mae_ci_high,rmse_ci_low,rmse_ci_high,bias_ci_low,bias_ci_high,error_std_ci_low,error_std_ci_high,r2_ci_low,r2_ci_high,pearson_ci_low,pearson_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,calibration_intercept_ci_low,calibration_intercept_ci_high,n_seeds,aggregation_mode,bootstrap_mode
PulseDB-Vital,anyppg,finetuned,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,8.962651592527656,11.467155928726276,0.6517059896275295,11.448621943133844,0.22816478771972304,0.49853964943037943,0.7884906759415643,12.953732689916288,8.44308578830289,9.470774719619586,10.785044035995927,12.12549327030831,-0.42130687835353225,1.6835801978454086,10.746160975506871,12.10453888031267,0.15937024365945043,0.293079551136728,0.44844433685565266,0.5501735467129724,0.6934956592674855,0.8883998075351384,6.527013788708808,18.909982282092983,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,9.272309078595878,11.897387721703494,-1.665154424039138,11.78028417928209,0.16916194241951488,0.46754394326240056,0.7196927835134938,19.046617826061205,8.743932269552479,9.844080538805198,11.197164248517193,12.706861715820525,-2.711871409121656,-0.5764616993090297,11.116571608823923,12.524968047708912,0.07894711238503846,0.24222383469320125,0.4072883697783467,0.5215134158814686,0.6167527186649221,0.8289824487005133,12.414633222077748,25.602314853378722,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,17,300.0,3000.0,14.366410533663604,18.348571198392133,-4.029915648083587,17.900554318003575,0.2665186142056638,0.5586042113354193,0.8472757359946879,21.210957641144176,13.61525603245319,15.13535382784683,17.426675508805584,19.287585576318296,-5.5079164599147505,-2.5125446354253875,16.989885143643367,18.787431082867823,0.19865287977289325,0.32941341192505685,0.5076750824494625,0.6062927229091493,0.7544371701727873,0.9357342068047017,11.508932390481965,31.305128748671848,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,23,300.0,3000.0,14.22257044905692,18.247707980179776,-0.6125238297502531,18.237424738375335,0.27456043418453147,0.5431004906953261,0.7951339645753649,24.359473182551838,13.412800344944817,14.982359738733269,17.255498842102902,19.246698383253175,-2.167156713891634,0.9002112285556506,17.224828571458474,19.213158452717273,0.1927828172510127,0.34623983418870796,0.48726304232309775,0.5965973394013386,0.6968657917729338,0.8934909285643895,13.2649866232869,35.39528448843128,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,42,300.0,3000.0,14.666503699101888,18.67206656689595,-3.945291401083588,18.250499873678237,0.2404272637983551,0.5406617061469391,0.8012904626146813,26.316360500635692,13.884434257286838,15.439236611874817,17.70058019320397,19.59753436608198,-5.5071203014631624,-2.285107365672744,17.28099367455398,19.138490762585096,0.1679887511409604,0.3070689723645159,0.49096820597516627,0.5920006255877698,0.7073967843852038,0.894650357022158,16.206944510392034,36.333308239380074,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,300.0,3000.0,8.714666295650755,11.196796543552274,0.41201601196086274,11.189213361250738,0.26413063143009663,0.5263751688070616,0.8280730489072733,10.60605838147663,8.198513743537566,9.23991861757412,10.516694574717558,11.910998702317642,-0.6346980807819088,1.3416208899495827,10.498217194272073,11.897590138604333,0.19080328701570065,0.3274261772021259,0.4735703086840941,0.5762411181548944,0.7267454886175154,0.9217457776928387,4.609548934645468,17.021161573101107,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,300.0,3000.0,8.701796463255118,11.166584871804092,0.0019219622941958198,11.166584706402622,0.26809638186131124,0.5253541816234799,0.8552919832122702,9.212461640815894,8.220738457193807,9.237227336539213,10.519236846180206,11.863936253951218,-0.9973218069018481,0.9749373734617003,10.500166656443348,11.8583965541567,0.1974711116416019,0.3265633125191742,0.4705865109024654,0.5743782098369044,0.7540859293927464,0.9586878052282283,2.813687409360775,15.532592604251898,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,300.0,3000.0,8.859666584692608,11.44774818158342,-1.774281277039138,11.309414855725068,0.23077518327511404,0.515942498627036,0.7985377304734104,14.24469345611279,8.298653035826629,9.419644744287538,10.661278487870627,12.283897927931648,-2.787360305253011,-0.7502797666252526,10.552039666022798,12.108132270723821,0.15000372167028017,0.2994011272136101,0.4568156997778399,0.5716967349926295,0.6985677953833367,0.8943319247440682,8.415412010527422,20.362077306588894,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,17,300.0,3000.0,14.138261897976271,18.07747250348068,-1.15865892841692,18.040302702607292,0.288032755926392,0.5471576951086906,0.8563522444815932,17.7310693132591,13.38859477700592,14.902894256841433,17.15130975099868,19.02678840308317,-2.71632530437382,0.3500552149693141,17.08417629691645,18.954256634743736,0.21863094385825257,0.35210874724795616,0.4947025679861818,0.5978706778919529,0.7631558231451325,0.9525202524830002,6.983199392000778,28.304717450031678,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,23,300.0,3000.0,14.22694993556336,18.233046313660903,-3.9680492514169208,17.796026607488344,0.27572571806978163,0.5618857582745896,0.8816746644818244,17.286630739100783,13.471562106750481,15.046948408955693,17.282869055071057,19.21635539024199,-5.4961770657923195,-2.38788823890273,16.85584323687269,18.680747657457562,0.20844248630426093,0.3334981927503641,0.5113884332773524,0.6082666221579759,0.7896640909040544,0.9690551885621181,7.687378723809503,27.124318071241625,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,finetuned_demographics,sbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,age/sex/BMI,42,300.0,3000.0,14.00732797829966,17.876863290160983,-1.6550733894169198,17.800083515836363,0.30374675557193964,0.5601042170614114,0.898515159188897,13.31283761381983,13.275793117682083,14.74670385927549,16.978206254421004,18.74413232143287,-3.1370271476438987,-0.17069434023688929,16.868197610067156,18.66279643902,0.24056637109597823,0.3589863117029072,0.5112257040970951,0.6068254689276317,0.8039309590976231,0.9865001658278931,3.552631406685946,24.077425452954895,1,single_neural_seed,participant_resample_within_seed
PulseDB-Vital,anyppg,frozen,dbp,source_consistent_filter_resample_zscore_adaptation,none,False,exact_dataset_overlap,source_consistent_adaptation,source-faithful-v3,none,20260715,300.0,3000.0,8.70264706263531,11.12051387578637,0.06893992014251839,11.120300182502627,0.27412328609353265,0.5247238652991355,0.9384607331239275,3.8537399303757787,8.256906349791885,9.188203441795899,10.528176408415723,11.778834625007642,-0.9703135335399985,1.063230832133566,10.504236873107763,11.765838392828353,0.21448249979031314,0.3263808683638768,0.4740339313483266,0.5741794573534527,0.8293835785410789,1.0471859276875244,-3.1951075196039573,10.770051716288995,1,single_deterministic_fit,participant_resample_within_seed
